mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn
prebreak,000823,2022-03-15,S,S,A,C,S,S,A,9.9238,12.43,11.85,0.58,
prebreak,000886,2022-03-15,S,S,A,C,S,S,A,3.513,3.89,3.71,0.18,
prebreak,000987,2022-03-15,S,S,A,C,S,S,A,4.7907,5.66,5.41,0.25,
prebreak,002277,2022-03-15,S,S,A,C,S,S,A,2.8598,3.28,3.11,0.17,
prebreak,002381,2022-03-15,S,S,A,C,S,S,A,5.8239,7.37,7.03,0.34,
prebreak,002401,2022-03-15,S,S,A,C,S,S,A,8.4149,9.83,9.32,0.51,
prebreak,600033,2022-03-15,S,S,A,C,S,S,A,2.2685,2.49,2.41,0.08,
prebreak,600208,2022-03-15,S,S,A,C,S,S,A,2.7316,3.04,2.91,0.13,
prebreak,600216,2022-03-15,S,S,A,C,S,S,A,12.806,14.09,13.45,0.64,
prebreak,600271,2022-03-15,S,S,A,C,S,S,A,12.074,13.77,13.06,0.71,
prebreak,600606,2022-03-15,S,S,A,C,S,S,A,3.3727,4.04,3.88,0.16,
prebreak,600612,2022-03-15,S,S,A,C,S,S,A,35.2977,41.42,39.35,2.07,
prebreak,600694,2022-03-15,S,S,A,C,S,S,A,10.2279,11.77,11.2,0.57,
prebreak,601512,2022-03-15,S,S,A,C,S,S,A,6.9091,7.75,7.4,0.35,
prebreak,601928,2022-03-15,S,S,A,C,S,S,A,5.7788,6.65,6.33,0.32,
prebreak,000096,2022-03-16,S,S,A,C,S,S,A,7.2097,8.36,7.99,0.37,
prebreak,000548,2022-03-16,S,S,A,B,S,S,A,4.1163,4.21,4.01,0.2,
prebreak,000905,2022-03-16,S,S,A,C,S,S,A,6.8466,7.3,6.96,0.34,
prebreak,002020,2022-03-16,S,S,A,C,S,S,A,7.1999,7.88,7.5,0.38,
prebreak,002877,2022-03-16,S,S,A,C,S,S,A,6.3069,6.91,6.67,0.24,
prebreak,002889,2022-03-16,S,S,A,C,S,S,A,8.4982,10.15,9.67,0.48,
prebreak,600094,2022-03-16,S,S,A,C,S,S,A,3.5754,3.71,3.53,0.18,
prebreak,600125,2022-03-16,S,S,A,C,S,S,A,4.5044,5.29,5.09,0.2,
prebreak,600279,2022-03-16,S,S,A,C,S,S,A,3.8317,4.03,3.87,0.16,
prebreak,600345,2022-03-16,S,S,A,B,S,S,A,14.3306,16.29,15.61,0.68,
prebreak,600388,2022-03-16,S,S,A,C,S,S,A,8.6089,7.95,7.55,0.4,
prebreak,600420,2022-03-16,S,S,A,C,S,S,A,8.5003,8.6,8.23,0.37,
prebreak,600439,2022-03-16,S,S,A,C,S,S,A,2.7867,3.04,2.89,0.15,
prebreak,600697,2022-03-16,S,S,A,C,S,S,A,11.026,11.62,11.18,0.44,
prebreak,600908,2022-03-16,S,S,A,B,S,S,A,4.5103,5.15,4.96,0.19,
prebreak,000541,2022-03-17,S,S,A,C,S,S,A,4.5493,5.13,4.93,0.2,
prebreak,000828,2022-03-17,S,S,A,C,S,S,A,8.1999,9.22,8.77,0.45,
prebreak,000926,2022-03-17,S,S,A,C,S,S,A,2.91,3.2,3.04,0.16,
prebreak,002150,2022-03-17,S,S,A,C,S,S,A,6.0547,6.33,6.08,0.25,
prebreak,600649,2022-03-17,S,S,A,C,S,S,A,3.7575,4.01,3.85,0.16,
prebreak,600676,2022-03-17,S,S,A,B,S,S,A,4.61,4.51,4.3,0.21,
prebreak,600692,2022-03-17,S,S,A,C,S,S,A,6.5445,6.52,6.22,0.3,
prebreak,600822,2022-03-17,S,S,A,C,S,S,A,8.07,8.77,8.44,0.33,
prebreak,601368,2022-03-17,S,S,A,C,S,S,A,5.0042,5.4,5.21,0.19,
prebreak,000404,2022-03-18,S,S,A,C,S,S,A,3.681,3.87,3.66,0.21,
prebreak,000417,2022-03-18,S,S,A,C,S,S,A,3.9498,4.26,4.04,0.22,
prebreak,000501,2022-03-18,S,S,A,C,S,S,A,9.24,10.03,9.56,0.47,
prebreak,000521,2022-03-18,S,S,A,C,S,S,A,3.1141,3.06,2.93,0.13,
prebreak,002038,2022-03-18,S,S,A,B,S,S,A,9.7098,10.24,9.79,0.45,
prebreak,002462,2022-03-18,S,S,A,B,S,S,A,14.0095,12.39,11.92,0.47,
prebreak,002792,2022-03-18,S,S,A,C,S,S,A,11.2204,12.24,11.62,0.62,
prebreak,300349,2022-03-18,S,S,A,C,S,S,A,9.9688,11.35,10.81,0.54,
prebreak,600020,2022-03-18,S,S,A,C,S,S,A,2.7504,2.94,2.81,0.13,
prebreak,600356,2022-03-18,S,S,A,C,S,S,A,6.6228,7.17,6.86,0.31,
prebreak,600380,2022-03-18,S,S,A,C,S,S,A,10.8546,11.62,11.13,0.49,
prebreak,600717,2022-03-18,S,S,A,C,S,S,A,3.607,3.99,3.82,0.17,
prebreak,600826,2022-03-18,S,S,A,C,S,S,A,5.0451,5.58,5.32,0.26,
prebreak,600828,2022-03-18,S,S,A,A,S,S,A,3.6501,3.43,3.28,0.15,
prebreak,601858,2022-03-18,S,S,A,C,S,S,A,7.9442,8.35,7.92,0.43,
prebreak,603012,2022-03-18,S,S,A,C,S,S,A,5.1627,5.7,5.41,0.29,
prebreak,603709,2022-03-18,S,S,A,C,S,S,A,7.8035,8.34,8.01,0.33,
prebreak,000544,2022-03-21,S,S,A,C,S,S,A,5.3384,5.78,5.53,0.25,
prebreak,000715,2022-03-21,S,S,A,C,S,S,A,3.7032,3.77,3.58,0.19,
prebreak,000726,2022-03-21,S,S,A,C,S,S,A,5.4938,5.58,5.4,0.18,
prebreak,002014,2022-03-21,S,S,A,C,S,S,A,5.9654,6.05,5.82,0.23,
prebreak,600503,2022-03-21,S,S,A,B,S,S,A,3.0786,3.27,3.11,0.16,
prebreak,000006,2022-03-22,S,S,A,B,S,S,A,4.2652,4.29,4.07,0.22,
prebreak,000010,2022-03-22,S,S,A,C,S,S,A,3.45,3.77,3.6,0.17,
prebreak,000429,2022-03-22,S,S,A,C,S,S,A,5.8422,5.98,5.71,0.27,
prebreak,000582,2022-03-22,S,S,A,C,S,S,A,6.7263,7.33,7.07,0.26,
prebreak,000886,2022-03-22,S,S,A,C,S,S,A,3.7639,3.89,3.71,0.18,
prebreak,002277,2022-03-22,S,S,A,C,S,S,A,3.2173,3.28,3.11,0.17,
prebreak,600033,2022-03-22,S,S,A,C,S,S,A,2.3757,2.38,2.26,0.12,
prebreak,600216,2022-03-22,S,S,A,C,S,S,A,13.7925,14.09,13.45,0.64,
prebreak,600350,2022-03-22,S,S,A,C,S,S,A,3.9707,4.33,4.16,0.17,
prebreak,600390,2022-03-22,S,S,A,C,S,S,A,4.6998,5.07,4.86,0.21,
prebreak,600606,2022-03-22,S,S,A,A,S,S,A,3.9273,4.04,3.88,0.16,
prebreak,600694,2022-03-22,S,S,A,C,S,S,A,10.8739,11.77,11.2,0.57,
prebreak,601086,2022-03-22,S,S,A,A,S,S,A,4.2425,3.67,3.51,0.16,
prebreak,601512,2022-03-22,S,S,A,B,S,S,A,7.6336,7.75,7.4,0.35,
prebreak,601928,2022-03-22,S,S,A,C,S,S,A,6.1801,6.55,6.22,0.33,
prebreak,000088,2022-03-23,S,S,A,C,S,S,A,4.4385,4.5,4.34,0.16,
prebreak,000523,2022-03-23,S,S,A,C,S,S,A,3.36,3.4,3.24,0.16,
prebreak,000529,2022-03-23,S,S,A,C,S,S,A,5.3193,5.6,5.37,0.23,
prebreak,000617,2022-03-23,S,S,A,C,S,S,A,4.6322,4.71,4.5,0.21,
prebreak,000900,2022-03-23,S,S,A,C,S,S,A,3.463,3.5,3.34,0.16,
prebreak,000905,2022-03-23,S,S,A,C,S,S,A,6.7806,6.99,6.7,0.29,
prebreak,002778,2022-03-23,S,S,A,C,S,S,A,16.7543,17.15,16.29,0.86,
prebreak,002877,2022-03-23,S,S,A,C,S,S,A,6.5412,6.91,6.67,0.24,
prebreak,600094,2022-03-23,S,S,A,B,S,S,A,4.1003,3.71,3.53,0.18,
prebreak,600278,2022-03-23,S,S,A,C,S,S,A,7.2364,7.21,6.96,0.25,
prebreak,600279,2022-03-23,S,S,A,C,S,S,A,3.8606,3.9,3.73,0.17,
prebreak,600300,2022-03-23,S,S,A,C,S,S,A,3.9723,4.29,4.09,0.2,
prebreak,600345,2022-03-23,S,S,A,B,S,S,A,15.3542,16.29,15.61,0.68,
prebreak,600388,2022-03-23,S,S,A,C,S,S,A,8.946,8.21,7.8,0.41,
prebreak,600439,2022-03-23,S,S,A,C,S,S,A,2.8265,2.89,2.75,0.14,
prebreak,600611,2022-03-23,S,S,A,C,S,S,A,3.2099,3.24,3.1,0.14,
prebreak,600697,2022-03-23,S,S,A,C,S,S,A,11.3544,11.63,11.02,0.61,
prebreak,601801,2022-03-23,S,S,A,C,S,S,A,4.2801,4.33,4.11,0.22,
prebreak,601900,2022-03-23,S,S,A,C,S,S,A,6.8601,6.85,6.59,0.26,
prebreak,000421,2022-03-24,S,S,A,C,S,S,A,4.3996,4.72,4.49,0.23,
prebreak,000828,2022-03-24,S,S,A,C,S,S,A,9.0785,9.22,8.77,0.45,
prebreak,000926,2022-03-24,S,S,A,B,S,S,A,3.356,3.2,3.04,0.16,
prebreak,002150,2022-03-24,S,S,A,C,S,S,A,6.333,6.34,6.02,0.32,
prebreak,002787,2022-03-24,S,S,A,C,S,S,A,5.9312,6.16,5.87,0.29,
prebreak,002855,2022-03-24,S,S,A,C,S,S,A,8.9,9.15,8.67,0.48,
prebreak,600415,2022-03-24,S,S,A,C,S,S,A,4.3157,4.31,4.1,0.21,
prebreak,600527,2022-03-24,S,S,A,C,S,S,A,1.9423,1.99,1.91,0.08,
prebreak,600729,2022-03-24,S,S,A,C,S,S,A,18.3785,19.32,18.49,0.83,
prebreak,600794,2022-03-24,S,S,A,C,S,S,A,2.8613,2.93,2.8,0.13,
prebreak,600822,2022-03-24,S,S,A,A,S,S,A,8.42,8.29,7.97,0.32,
prebreak,601368,2022-03-24,S,S,A,C,S,S,A,5.0232,5.4,5.21,0.19,
prebreak,603567,2022-03-24,S,S,A,B,S,S,A,13.7115,13.33,12.76,0.57,
prebreak,688358,2022-03-24,S,S,A,B,S,S,A,24.8175,26.37,25.25,1.12,
prebreak,000404,2022-03-25,S,S,A,A,S,S,A,3.9457,3.87,3.66,0.21,
prebreak,000417,2022-03-25,S,S,A,C,S,S,A,4.051,4.1,3.93,0.17,
prebreak,000521,2022-03-25,S,S,A,C,S,S,A,3.1922,3.25,3.07,0.18,
prebreak,002228,2022-03-25,S,S,A,C,S,S,A,2.9503,2.98,2.86,0.12,
prebreak,002462,2022-03-25,S,S,A,C,S,S,A,13.6423,12.39,11.92,0.47,
prebreak,002792,2022-03-25,S,S,A,C,S,S,A,11.1979,12.24,11.62,0.62,
prebreak,300349,2022-03-25,S,S,A,C,S,S,A,9.8349,10.26,9.73,0.53,
prebreak,600030,2022-03-25,S,S,A,C,S,S,A,18.1275,18.83,18.05,0.78,
prebreak,600073,2022-03-25,S,S,A,C,S,S,A,6.8566,6.94,6.66,0.28,
prebreak,600155,2022-03-25,S,S,A,C,S,S,A,9.01,9.98,9.54,0.44,
prebreak,600269,2022-03-25,S,S,A,C,S,S,A,3.0566,3.08,2.93,0.15,
prebreak,600356,2022-03-25,S,S,A,C,S,S,A,6.7233,6.8,6.55,0.25,
prebreak,600717,2022-03-25,S,S,A,C,S,S,A,3.6873,3.66,3.49,0.17,
prebreak,600826,2022-03-25,S,S,A,C,S,S,A,5.2839,5.58,5.32,0.26,
prebreak,600828,2022-03-25,S,S,A,B,S,S,A,3.6775,3.43,3.28,0.15,
prebreak,603012,2022-03-25,S,S,A,C,S,S,A,5.2543,5.33,5.13,0.2,
prebreak,603709,2022-03-25,S,S,A,B,S,S,A,8.1891,8.34,8.01,0.33,
prebreak,000715,2022-03-28,S,S,A,C,S,S,A,3.7253,3.77,3.58,0.19,
prebreak,000726,2022-03-28,S,S,A,C,S,S,A,5.6265,5.72,5.45,0.27,
prebreak,002093,2022-03-28,S,S,A,C,S,S,A,6.6897,6.75,6.41,0.34,
prebreak,002144,2022-03-28,S,S,A,B,S,S,A,10.2609,10.03,9.57,0.46,
prebreak,002692,2022-03-28,S,S,A,B,S,S,A,3.8041,3.31,3.14,0.17,
prebreak,600503,2022-03-28,S,S,A,B,S,S,A,3.2679,3.27,3.11,0.16,
prebreak,600675,2022-03-28,S,S,A,B,S,S,A,3.1348,3.09,2.92,0.17,
prebreak,600838,2022-03-28,S,S,A,C,S,S,A,6.9157,6.59,6.28,0.31,
prebreak,600864,2022-03-28,S,S,A,C,S,S,A,5.3767,5.55,5.3,0.25,
prebreak,603041,2022-03-28,S,S,A,C,S,S,A,10.8116,11.3,10.77,0.53,
prebreak,000006,2022-03-29,S,S,A,C,S,S,A,4.4651,4.29,4.07,0.22,
prebreak,000010,2022-03-29,S,S,A,C,S,S,A,3.34,3.49,3.32,0.17,
prebreak,000429,2022-03-29,S,S,A,C,S,S,A,5.9194,5.98,5.73,0.25,
prebreak,000886,2022-03-29,S,S,A,C,S,S,A,3.8122,3.89,3.71,0.18,
prebreak,000987,2022-03-29,S,S,A,C,S,S,A,5.05,5.26,5.03,0.23,
prebreak,002277,2022-03-29,S,S,A,C,S,S,A,3.3464,3.28,3.11,0.17,
prebreak,600033,2022-03-29,S,S,A,C,S,S,A,2.3262,2.38,2.31,0.07,
prebreak,600208,2022-03-29,S,S,A,B,S,S,A,2.8806,3.04,2.91,0.13,
prebreak,600271,2022-03-29,S,S,A,C,S,S,A,11.8513,12.91,12.28,0.63,
prebreak,600390,2022-03-29,S,S,A,C,S,S,A,4.5897,4.72,4.52,0.2,
prebreak,600498,2022-03-29,S,S,A,C,S,S,A,14.6687,16.98,16.28,0.7,
prebreak,600606,2022-03-29,S,S,A,C,S,S,A,4.3909,4.04,3.88,0.16,
prebreak,601086,2022-03-29,S,S,A,C,S,S,A,3.6146,3.67,3.51,0.16,
prebreak,601512,2022-03-29,S,S,A,B,S,S,A,7.5905,7.8,7.46,0.34,
prebreak,601928,2022-03-29,S,S,A,C,S,S,A,5.9554,6.11,5.86,0.25,
prebreak,601933,2022-03-29,S,S,A,C,S,S,A,4.0905,3.7,3.53,0.17,
prebreak,603321,2022-03-29,S,S,A,C,S,S,A,6.893,6.99,6.68,0.31,
prebreak,603828,2022-03-29,S,S,A,C,S,S,A,4.21,4.03,3.83,0.2,
prebreak,000529,2022-03-30,S,S,A,B,S,S,A,6.0386,5.6,5.37,0.23,
prebreak,000617,2022-03-30,S,S,A,C,S,S,A,4.6413,4.67,4.43,0.24,
prebreak,000900,2022-03-30,S,S,A,C,S,S,A,3.4964,3.52,3.38,0.14,
prebreak,002313,2022-03-30,S,S,A,B,S,S,A,12.63,12.41,11.79,0.62,
prebreak,002465,2022-03-30,S,S,A,C,S,S,A,9.7038,9.62,9.22,0.4,
prebreak,002877,2022-03-30,S,S,A,C,S,S,A,6.4045,6.57,6.29,0.28,
prebreak,600278,2022-03-30,S,S,A,C,S,S,A,7.3828,7.47,7.16,0.31,
prebreak,600279,2022-03-30,S,S,A,C,S,S,A,4.082,3.9,3.73,0.17,
prebreak,600300,2022-03-30,S,S,A,C,S,S,A,3.9452,4.29,4.09,0.2,
prebreak,600345,2022-03-30,S,S,A,C,S,S,A,14.9409,16.29,15.61,0.68,
prebreak,601801,2022-03-30,S,S,A,C,S,S,A,4.3301,4.38,4.21,0.17,
prebreak,601900,2022-03-30,S,S,A,C,S,S,A,7.0987,6.93,6.57,0.36,
prebreak,603226,2022-03-30,S,S,A,A,S,S,A,6.2353,5.49,5.22,0.27,
prebreak,603677,2022-03-30,S,S,A,C,S,S,A,10.663,10.91,10.38,0.53,
prebreak,000421,2022-03-31,S,S,A,B,S,S,A,4.6292,4.58,4.35,0.23,
prebreak,000828,2022-03-31,S,S,A,C,S,S,A,9.1287,9.22,8.77,0.45,
prebreak,002040,2022-03-31,S,S,A,C,S,S,A,6.183,6.15,5.84,0.31,
prebreak,002146,2022-03-31,S,S,A,B,S,S,A,4.46,4.02,3.85,0.17,
prebreak,002787,2022-03-31,S,S,A,C,S,S,A,6.0103,6.09,5.84,0.25,
prebreak,600036,2022-03-31,S,S,A,C,S,S,A,36.4505,36.13,34.39,1.74,
prebreak,600419,2022-03-31,S,S,A,C,S,S,A,13.0006,12.75,12.32,0.43,
prebreak,600729,2022-03-31,S,S,A,C,S,S,A,19.0495,19.32,18.49,0.83,
prebreak,600822,2022-03-31,S,S,A,C,S,S,A,8.75,8.29,7.97,0.32,
prebreak,601368,2022-03-31,S,S,A,C,S,S,A,5.4617,5.2,4.95,0.25,
prebreak,601375,2022-03-31,S,S,A,C,S,S,A,4.5241,4.59,4.4,0.19,
prebreak,688358,2022-03-31,S,S,A,C,S,S,A,25.2097,25.35,24.32,1.03,
prebreak,000029,2022-04-01,S,S,A,A,S,S,A,9.3551,8.35,7.95,0.4,
prebreak,000089,2022-04-01,S,S,A,C,S,S,A,6.6282,6.66,6.34,0.32,
prebreak,000404,2022-04-01,S,S,A,C,S,S,A,3.9954,3.98,3.8,0.18,
prebreak,000417,2022-04-01,S,S,A,A,S,S,A,4.2352,4.13,3.94,0.19,
prebreak,000521,2022-04-01,S,S,A,C,S,S,A,3.2529,3.23,3.07,0.16,
prebreak,002792,2022-04-01,S,S,A,C,S,S,A,11.1453,11.43,10.87,0.56,
prebreak,300349,2022-04-01,S,S,A,C,S,S,A,10.0491,10.16,9.72,0.44,
prebreak,600030,2022-04-01,S,S,A,C,S,S,A,18.7949,18.68,17.81,0.87,
prebreak,600073,2022-04-01,S,S,A,C,S,S,A,7.0266,6.94,6.66,0.28,
prebreak,600155,2022-04-01,S,S,A,C,S,S,A,9.42,9.98,9.54,0.44,
prebreak,600269,2022-04-01,S,S,A,B,S,S,A,3.0651,3.13,2.96,0.17,
prebreak,600356,2022-04-01,S,S,A,C,S,S,A,6.7416,6.86,6.63,0.23,
prebreak,600717,2022-04-01,S,S,A,A,S,S,A,4.0266,3.66,3.49,0.17,
prebreak,600826,2022-04-01,S,S,A,B,S,S,A,5.4032,5.42,5.17,0.25,
prebreak,601098,2022-04-01,S,S,A,S,S,S,A,7.5935,7.42,7.16,0.26,
prebreak,601158,2022-04-01,S,S,A,B,S,S,A,5.3223,5.07,4.8,0.27,
prebreak,603709,2022-04-01,S,S,A,C,S,S,A,7.8035,8.14,7.74,0.4,
prebreak,000715,2022-04-06,S,S,A,A,S,S,A,4.086,3.78,3.62,0.16,
prebreak,000726,2022-04-06,S,S,A,S,S,S,A,5.9362,5.73,5.5,0.23,
prebreak,002117,2022-04-06,S,S,A,C,S,S,A,7.2039,7.32,7.04,0.28,
prebreak,002872,2022-04-06,S,S,A,B,S,S,A,5.64,5.51,5.23,0.28,
prebreak,600846,2022-04-06,S,S,A,A,S,S,A,7.835,7.5,7.21,0.29,
prebreak,600864,2022-04-06,S,S,A,C,S,S,A,5.5524,5.51,5.26,0.25,
prebreak,603116,2022-04-06,S,S,A,S,S,S,A,4.6916,4.73,4.47,0.26,
prebreak,000010,2022-04-07,S,S,A,B,S,S,A,3.46,3.49,3.3,0.19,
prebreak,000582,2022-04-07,S,S,A,A,S,S,A,7.6936,6.92,6.57,0.35,
prebreak,000750,2022-04-07,S,S,A,C,S,S,A,3.5339,3.65,3.48,0.17,
prebreak,000987,2022-04-07,S,S,A,C,S,S,A,5.4649,5.2,4.94,0.26,
prebreak,002029,2022-04-07,S,S,A,C,S,S,A,5.3858,5.29,5.02,0.27,
prebreak,600016,2022-04-07,S,S,A,C,S,S,A,2.9677,3.02,2.88,0.14,
prebreak,600271,2022-04-07,S,S,A,C,S,S,A,11.5705,12.31,11.79,0.52,
prebreak,600390,2022-04-07,S,S,A,C,S,S,A,4.8283,4.74,4.52,0.22,
prebreak,600628,2022-04-07,S,S,A,C,S,S,A,7.2011,6.98,6.64,0.34,
prebreak,601512,2022-04-07,S,S,A,A,S,S,A,7.9787,7.8,7.46,0.34,
prebreak,603828,2022-04-07,S,S,A,C,S,S,A,4.17,4.38,4.16,0.22,
prebreak,000617,2022-04-08,S,S,A,C,S,S,A,4.7048,4.67,4.43,0.24,
prebreak,000900,2022-04-08,S,S,A,S,S,S,A,3.7468,3.64,3.45,0.19,
prebreak,002044,2022-04-08,S,S,A,C,S,S,A,5.8438,5.99,5.71,0.28,
prebreak,002778,2022-04-08,S,S,A,C,S,S,A,16.2106,17.18,16.48,0.7,
prebreak,002877,2022-04-08,S,S,A,C,S,S,A,6.7071,6.57,6.29,0.28,
prebreak,300388,2022-04-08,S,S,A,C,S,S,A,6.5662,6.68,6.46,0.22,
prebreak,600284,2022-04-08,S,S,A,A,S,S,A,6.3527,6.06,5.79,0.27,
prebreak,600900,2022-04-08,S,S,A,C,S,S,A,19.6337,19.29,18.29,1.0,
prebreak,601601,2022-04-08,S,S,A,C,S,S,A,19.4227,19.5,18.66,0.84,
prebreak,601801,2022-04-08,S,S,A,B,S,S,A,4.48,4.45,4.22,0.23,
prebreak,601900,2022-04-08,S,S,A,C,S,S,A,7.0411,6.93,6.57,0.36,
prebreak,603365,2022-04-08,S,S,A,C,S,S,A,11.9162,12.1,11.55,0.55,
prebreak,603677,2022-04-08,S,S,A,C,S,S,A,10.562,10.92,10.38,0.54,
prebreak,000850,2022-04-11,S,S,A,C,S,S,A,3.986,3.93,3.74,0.19,
prebreak,002403,2022-04-11,S,S,A,C,S,S,A,6.7818,7.34,7.0,0.34,
prebreak,002429,2022-04-11,S,S,A,C,S,S,A,3.3183,3.48,3.33,0.15,
prebreak,002718,2022-04-11,S,S,A,A,S,S,A,12.6767,12.84,12.29,0.55,
prebreak,002787,2022-04-11,S,S,A,C,S,S,A,5.6544,6.06,5.78,0.28,
prebreak,002855,2022-04-11,S,S,A,C,S,S,A,8.71,9.1,8.67,0.43,
prebreak,002866,2022-04-11,S,S,A,C,S,S,A,10.3958,11.23,10.77,0.46,
prebreak,002883,2022-04-11,S,S,A,C,S,S,A,9.4121,9.39,8.95,0.44,
prebreak,600419,2022-04-11,S,S,A,C,S,S,A,12.5216,13.33,12.79,0.54,
prebreak,600729,2022-04-11,S,S,A,C,S,S,A,18.8891,19.88,18.89,0.99,
prebreak,601318,2022-04-11,S,S,A,C,S,S,A,37.5908,39.49,37.9,1.59,
prebreak,601368,2022-04-11,S,S,A,C,S,S,A,5.3664,5.56,5.3,0.26,
prebreak,601658,2022-04-11,S,S,A,C,S,S,A,4.443,4.22,4.01,0.21,
prebreak,603863,2022-04-11,S,S,A,B,S,S,A,9.45,9.34,8.98,0.36,
prebreak,688358,2022-04-11,S,S,A,B,S,S,A,22.1415,25.7,24.46,1.24,
prebreak,000089,2022-04-12,S,S,A,A,S,S,A,6.7221,6.72,6.4,0.32,
prebreak,000521,2022-04-12,S,S,A,A,S,S,A,3.4871,3.23,3.07,0.16,
prebreak,000997,2022-04-12,S,S,A,C,S,S,A,13.7237,15.45,14.73,0.72,
prebreak,002228,2022-04-12,S,S,A,A,S,S,A,3.0468,3.03,2.9,0.13,
prebreak,002792,2022-04-12,S,S,A,B,S,S,A,10.4919,11.5,11.04,0.46,
prebreak,600030,2022-04-12,S,S,A,C,S,S,A,18.7771,19.08,18.11,0.97,
prebreak,600035,2022-04-12,S,S,A,B,S,S,A,2.8407,2.85,2.73,0.12,
prebreak,600137,2022-04-12,S,S,A,B,S,S,A,15.1078,13.82,13.14,0.68,
prebreak,600269,2022-04-12,S,S,A,A,S,S,A,3.1159,3.13,2.99,0.14,
prebreak,600356,2022-04-12,S,S,A,C,S,S,A,6.8512,6.93,6.66,0.27,
prebreak,600717,2022-04-12,S,S,A,B,S,S,A,4.0444,3.66,3.49,0.17,
prebreak,600826,2022-04-12,S,S,A,S,S,S,A,5.51,5.54,5.31,0.23,
prebreak,601098,2022-04-12,S,S,A,A,S,S,A,7.8089,7.42,7.16,0.26,
prebreak,601158,2022-04-12,S,S,A,B,S,S,A,4.9575,5.07,4.8,0.27,
prebreak,601618,2022-04-12,S,S,A,B,S,S,A,3.487,3.56,3.37,0.19,
prebreak,601858,2022-04-12,S,S,A,C,S,S,A,8.2103,8.07,7.65,0.42,
prebreak,603709,2022-04-12,S,S,A,C,S,S,A,8.0637,8.14,7.74,0.4,
prebreak,000726,2022-04-13,S,S,A,C,S,S,A,5.8654,5.73,5.5,0.23,
prebreak,002014,2022-04-13,S,S,A,C,S,S,A,5.7464,5.97,5.68,0.29,
prebreak,002861,2022-04-13,S,S,A,B,S,S,A,13.975,12.13,11.56,0.57,
prebreak,002872,2022-04-13,S,S,A,B,S,S,A,5.55,5.51,5.23,0.28,
prebreak,600846,2022-04-13,S,S,A,C,S,S,A,7.501,7.5,7.21,0.29,
prebreak,600864,2022-04-13,S,S,A,C,S,S,A,5.4938,5.57,5.31,0.26,
prebreak,600894,2022-04-13,S,S,A,C,S,S,A,5.4216,5.87,5.63,0.24,
prebreak,603116,2022-04-13,S,S,A,A,S,S,A,4.6916,4.73,4.5,0.23,
prebreak,000010,2022-04-14,S,S,A,C,S,S,A,3.54,3.49,3.3,0.19,
prebreak,000750,2022-04-14,S,S,A,C,S,S,A,3.5718,3.63,3.45,0.18,
prebreak,000987,2022-04-14,S,S,A,C,S,S,A,5.4,5.2,4.94,0.26,
prebreak,002029,2022-04-14,S,S,A,C,S,S,A,5.2907,5.42,5.15,0.27,
prebreak,600271,2022-04-14,S,S,A,C,S,S,A,11.0767,12.31,11.79,0.52,
prebreak,600390,2022-04-14,S,S,A,C,S,S,A,4.9018,4.99,4.74,0.25,
prebreak,603367,2022-04-14,S,S,A,C,S,S,A,10.816,11.78,11.19,0.59,
prebreak,603638,2022-04-14,S,S,A,C,S,S,A,23.4248,24.54,23.28,1.26,
prebreak,603828,2022-04-14,S,S,A,C,S,S,A,4.07,4.38,4.16,0.22,
prebreak,000617,2022-04-15,S,S,A,C,S,S,A,4.5958,4.75,4.53,0.22,
prebreak,000900,2022-04-15,S,S,A,C,S,S,A,3.6299,3.64,3.45,0.19,
prebreak,002020,2022-04-15,S,S,A,C,S,S,A,7.7592,8.0,7.61,0.39,
prebreak,002778,2022-04-15,S,S,A,C,S,S,A,15.41,17.18,16.48,0.7,
prebreak,002877,2022-04-15,S,S,A,C,S,S,A,6.5412,6.97,6.61,0.36,
prebreak,300388,2022-04-15,S,S,A,C,S,S,A,6.4571,6.66,6.32,0.34,
prebreak,600284,2022-04-15,S,S,A,C,S,S,A,5.7791,6.06,5.79,0.27,
prebreak,600439,2022-04-15,S,S,A,C,S,S,A,2.8464,2.96,2.81,0.15,
prebreak,600900,2022-04-15,S,S,A,C,S,S,A,19.8029,19.98,19.25,0.73,
prebreak,601518,2022-04-15,S,S,A,C,S,S,A,1.83,1.74,1.67,0.07,
prebreak,601601,2022-04-15,S,S,A,C,S,S,A,19.0161,19.35,18.36,0.99,
prebreak,601801,2022-04-15,S,S,A,C,S,S,A,4.3051,4.45,4.22,0.23,
prebreak,601900,2022-04-15,S,S,A,C,S,S,A,6.6627,6.93,6.57,0.36,
prebreak,603365,2022-04-15,S,S,A,C,S,S,A,11.6581,11.98,11.44,0.54,
prebreak,603677,2022-04-15,S,S,A,C,S,S,A,10.0109,10.92,10.38,0.54,
prebreak,000686,2022-04-18,S,S,A,C,S,S,A,6.9704,7.34,6.97,0.37,
prebreak,000850,2022-04-18,S,S,A,C,S,S,A,3.8738,3.93,3.74,0.19,
prebreak,002403,2022-04-18,S,S,A,B,S,S,A,7.3412,7.34,7.0,0.34,
prebreak,002429,2022-04-18,S,S,A,C,S,S,A,3.2996,3.48,3.33,0.15,
prebreak,002718,2022-04-18,S,S,A,C,S,S,A,11.9248,12.84,12.29,0.55,
prebreak,002787,2022-04-18,S,S,A,C,S,S,A,5.6643,6.06,5.78,0.28,
