code,date,grade,entry,risk,trig_pct,variant,r_full,r_money,weight,chase_pct,kind
600388,2025-10-14,A,13.61,0.63,0.012,B1,4.842,4.842,1.0,0.0046,confirm_add
600426,2025-10-14,B,20.25,0.9,0.042,B1,1.515,1.515,1.0,0.0768,confirm_add
600587,2025-10-14,A,16.03,0.76,0.0114,B1,-0.277,-0.139,0.5,,reject_half
600596,2025-10-14,A,10.99,0.58,0.0447,B1,0.575,0.575,1.0,0.0151,confirm_add
600739,2025-10-14,A,12.28,0.61,0.0104,B1,-0.665,-0.333,0.5,,reject_half
600803,2025-10-14,A,17.23,0.53,0.0054,B1,3.714,3.714,1.0,0.0038,confirm_add
600861,2025-10-14,A,17.87,0.74,0.0313,B1,0.023,0.011,0.5,,reject_half
600900,2025-10-14,A,27.06,0.93,-0.0021,B1,0.579,0.579,1.0,0.0082,confirm_add
600985,2025-10-14,A,12.62,0.51,-0.0038,B1,1.087,1.087,1.0,0.013,confirm_add
600993,2025-10-14,A,26.37,1.28,0.0046,B1,1.821,1.821,1.0,0.0236,confirm_add
601009,2025-10-14,A,10.84,0.55,0.0104,B1,0.503,0.503,1.0,0.0,confirm_add
601166,2025-10-14,A,19.16,0.92,0.004,B1,1.021,1.021,1.0,0.0069,confirm_add
601225,2025-10-14,A,19.82,0.96,0.0234,B1,3.422,3.422,1.0,0.0325,confirm_add
601318,2025-10-14,A,54.06,2.52,0.0235,B1,1.277,1.277,1.0,0.0036,confirm_add
601688,2025-10-14,A,19.94,0.75,-0.0095,B1,3.143,3.143,1.0,0.0027,confirm_add
601788,2025-10-14,A,19.15,0.91,0.0198,B1,-0.471,-0.235,0.5,,reject_half
601838,2025-10-14,A,16.86,0.67,0.006,B1,-1.0,-1.0,1.0,0.0169,confirm_add
601995,2025-10-14,A,36.14,1.07,0.008,B1,-0.421,-0.421,1.0,0.0071,confirm_add
603043,2025-10-14,B,15.72,0.6,0.0665,B1,1.7,1.7,1.0,0.0118,confirm_add
603071,2025-10-14,A,13.49,0.53,-0.0062,B1,0.568,0.568,1.0,0.0097,confirm_add
603279,2025-10-14,A,15.56,0.54,0.0306,B1,1.169,1.169,1.0,0.0133,confirm_add
603288,2025-10-14,A,38.72,1.65,-0.0173,B1,-0.574,-0.287,0.5,,reject_half
603345,2025-10-14,A,69.9,1.7,-0.0074,B1,-0.155,-0.077,0.5,,reject_half
603499,2025-10-14,B,12.72,0.56,0.0058,B1,-1.0,-0.5,0.5,,stop_half
603656,2025-10-14,A,21.94,1.03,0.0178,B1,3.109,3.109,1.0,0.0036,confirm_add
605338,2025-10-14,B,23.31,1.13,0.051,B1,0.429,0.215,0.5,,reject_half
688358,2025-10-14,B,30.31,1.49,0.0079,B1,1.796,1.796,1.0,0.0111,confirm_add
688586,2025-10-14,A,11.02,0.58,0.0035,B1,-0.189,-0.095,0.5,,reject_half
000333,2025-10-15,A,69.86,2.84,0.0133,B1,1.867,1.867,1.0,0.0137,confirm_add
000821,2025-10-15,S,12.9,0.57,0.0576,B1,2.004,2.004,1.0,0.0068,confirm_add
000895,2025-10-15,A,24.59,0.91,0.0099,B1,-0.005,-0.003,0.5,,reject_half
000951,2025-10-15,S,17.1,0.84,-0.0055,B1,-0.326,-0.163,0.5,,reject_half
000999,2025-10-15,A,27.38,0.79,-0.0089,B1,2.638,2.638,1.0,-0.0077,confirm_add
002128,2025-10-15,A,22.08,1.03,-0.0123,B1,4.062,4.062,1.0,0.0029,confirm_add
002142,2025-10-15,A,26.28,1.3,0.0085,B1,1.488,1.488,1.0,0.0018,confirm_add
002275,2025-10-15,A,14.6,0.62,-0.0139,B1,-0.08,-0.04,0.5,,reject_half
002318,2025-10-15,A,22.16,1.17,-0.0214,B1,2.655,2.655,1.0,-0.0059,confirm_add
002508,2025-10-15,A,18.64,0.58,0.0121,B1,2.02,2.02,1.0,0.0198,confirm_add
002541,2025-10-15,A,18.62,0.82,-0.002,B1,0.597,0.299,0.5,,reject_half
002653,2025-10-15,B,54.53,2.35,0.1,B1,-0.216,-0.216,1.0,-0.0487,limit_up_direct_add
002760,2025-10-15,B,20.64,1.05,-0.0213,B1,-0.19,-0.095,0.5,,reject_half
300106,2025-10-15,B,11.04,0.58,-0.0248,B1,1.328,1.328,1.0,0.0209,confirm_add
301456,2025-10-15,B,28.5,1.25,0.0608,B1,1.243,1.243,1.0,0.0413,confirm_add
600030,2025-10-15,A,29.54,1.54,0.004,B1,-0.022,-0.011,0.5,,reject_half
600406,2025-10-15,A,23.54,1.08,0.0089,B1,-0.814,-0.407,0.5,,reject_half
600511,2025-10-15,A,28.29,0.7,0.0375,B1,0.619,0.31,0.5,,reject_half
600674,2025-10-15,A,14.43,0.7,0.004,B1,-0.051,-0.026,0.5,,reject_half
601163,2025-10-15,A,13.89,0.54,0.0014,B1,-0.401,-0.201,0.5,,reject_half
601628,2025-10-15,A,39.5,1.71,0.0516,B1,1.345,0.672,0.5,,reject_half
603033,2025-10-15,B,11.98,0.55,0.0284,B1,-0.364,-0.182,0.5,,reject_half
603358,2025-10-15,B,42.26,1.72,0.0418,B1,-0.436,-0.218,0.5,,reject_half
603396,2025-10-15,A,29.21,1.21,-0.0125,B1,-1.0,-0.5,0.5,,stop_half
603833,2025-10-15,A,50.99,2.04,-0.0094,B1,-0.123,-0.062,0.5,,reject_half
688281,2025-10-15,B,48.79,2.46,-0.0178,B1,-0.577,-0.289,0.5,,reject_half
688689,2025-10-15,B,28.49,1.42,0.0633,B1,-1.0,-0.5,0.5,,stop_half
002362,2025-10-20,A,24.01,0.96,0.0334,B1,-1.0,-0.5,0.5,,stop_half
002410,2025-10-20,A,14.11,0.66,0.0179,B1,-0.285,-0.142,0.5,,reject_half
300122,2025-10-20,B,20.95,1.08,0.0305,B1,0.269,0.269,1.0,0.034,confirm_add
300161,2025-10-20,A,29.63,1.47,0.0303,B1,-0.123,-0.123,1.0,0.0212,confirm_add
300181,2025-10-20,A,17.92,0.91,-0.0086,B1,-1.0,-1.0,1.0,0.0044,confirm_add
301179,2025-10-20,B,16.75,0.77,0.003,B1,-1.0,-0.5,0.5,,stop_half
301203,2025-10-20,A,35.27,1.71,0.0128,B1,-0.661,-0.331,0.5,,reject_half
600012,2025-10-20,B,13.2,0.67,-0.0311,B1,1.873,1.873,1.0,0.0377,confirm_add
600038,2025-10-20,A,36.2,1.43,0.0086,B1,-0.341,-0.171,0.5,,reject_half
600056,2025-10-20,A,11.27,0.5,0.0027,B1,-0.152,-0.076,0.5,,reject_half
600062,2025-10-20,A,18.81,0.64,-0.0005,B1,-0.174,-0.087,0.5,,reject_half
600066,2025-10-20,S,27.97,1.15,0.0095,B1,0.881,0.881,1.0,0.0456,confirm_add
600295,2025-10-20,A,9.5,0.5,-0.0086,B1,3.254,3.254,1.0,-0.0038,confirm_add
600323,2025-10-20,S,27.77,1.17,0.0088,B1,1.891,1.891,1.0,0.021,confirm_add
600377,2025-10-20,A,12.56,0.67,-0.0111,B1,0.629,0.629,1.0,0.0097,confirm_add
600378,2025-10-20,A,29.98,1.43,0.0384,B1,1.546,1.546,1.0,0.0416,confirm_add
600506,2025-10-20,A,15.25,0.68,-0.0043,B1,16.461,16.461,1.0,0.0169,confirm_add
600566,2025-10-20,A,24.2,1.09,0.0388,B1,1.741,1.741,1.0,0.0301,confirm_add
600689,2025-10-20,B,14.2,0.64,0.0098,B1,0.958,0.958,1.0,0.0187,confirm_add
600754,2025-10-20,A,22.03,0.78,0.0335,B1,4.341,4.341,1.0,0.0244,confirm_add
600886,2025-10-20,A,13.93,0.71,0.0085,B1,-0.099,-0.049,0.5,,reject_half
600887,2025-10-20,A,26.61,0.71,0.0359,B1,0.752,0.752,1.0,0.0028,confirm_add
600958,2025-10-20,A,11.38,0.56,0.0365,B1,-1.0,-0.5,0.5,,stop_half
601601,2025-10-20,A,34.13,1.08,0.007,B1,0.024,0.024,1.0,0.0003,confirm_add
601698,2025-10-20,A,21.11,0.84,0.0014,B1,-1.0,-0.5,0.5,,stop_half
601877,2025-10-20,B,28.05,1.49,0.0091,B1,0.025,0.012,0.5,,reject_half
601900,2025-10-20,S,12.75,0.56,-0.0117,B1,1.396,1.396,1.0,0.0059,confirm_add
603100,2025-10-20,S,23.96,0.95,0.0818,B1,2.056,2.056,1.0,0.0495,limit_up_direct_add
603260,2025-10-20,S,50.18,2.38,0.0094,B1,-0.807,-0.403,0.5,,reject_half
603393,2025-10-20,A,30.56,1.63,0.0,B1,-0.264,-0.132,0.5,,reject_half
603858,2025-10-20,A,18.03,0.52,0.0172,B1,-0.855,-0.427,0.5,,reject_half
603871,2025-10-20,A,12.49,0.5,0.0258,B1,1.068,1.068,1.0,0.0155,confirm_add
603885,2025-10-20,A,13.52,0.61,-0.0126,B1,0.103,0.051,0.5,,reject_half
603919,2025-10-20,A,20.22,0.8,0.0617,B1,0.279,0.279,1.0,0.0076,confirm_add
603998,2025-10-20,B,11.84,0.58,0.0081,B1,0.578,0.578,1.0,-0.0145,confirm_add
605286,2025-10-20,B,43.63,2.25,0.0117,B1,-0.713,-0.357,0.5,,reject_half
605507,2025-10-20,S,15.91,0.65,0.017,B1,-0.219,-0.11,0.5,,reject_half
688334,2025-10-20,A,19.73,1.04,0.0217,B1,0.421,0.211,0.5,,reject_half
688651,2025-10-20,A,27.87,1.31,-0.0199,B1,1.345,1.345,1.0,0.0165,confirm_add
688819,2025-10-20,A,31.29,1.18,0.035,B1,2.42,2.42,1.0,0.0403,confirm_add
000885,2025-10-21,S,15.18,0.74,0.0097,B1,-1.0,-0.5,0.5,,stop_half
001872,2025-10-21,A,20.15,0.76,0.0043,B1,-0.419,-0.209,0.5,,reject_half
002032,2025-10-21,A,46.33,1.12,-0.0004,B1,0.719,0.719,1.0,0.0072,confirm_add
002078,2025-10-21,A,14.26,0.55,0.0028,B1,-0.621,-0.31,0.5,,reject_half
002690,2025-10-21,A,19.79,1.01,0.0398,B1,-0.108,-0.054,0.5,,reject_half
300136,2025-10-21,A,26.69,1.36,-0.0236,B1,2.806,2.806,1.0,0.0358,confirm_add
300595,2025-10-21,B,16.46,0.7,0.018,B1,-0.033,-0.016,0.5,,reject_half
300705,2025-10-21,A,16.79,0.73,0.0094,B1,-1.0,-0.5,0.5,,stop_half
301207,2025-10-21,B,16.32,0.82,0.012,B1,3.541,1.771,0.5,,reject_half
600009,2025-10-21,A,31.52,0.73,0.0022,B1,1.708,1.708,1.0,0.0196,confirm_add
600036,2025-10-21,A,40.13,1.3,0.0069,B1,-0.518,-0.259,0.5,,reject_half
600085,2025-10-21,A,33.93,0.86,0.0078,B1,0.5,0.5,1.0,0.0081,confirm_add
600132,2025-10-21,A,51.76,1.18,0.0004,B1,-0.114,-0.114,1.0,0.0015,confirm_add
600285,2025-10-21,A,22.08,0.69,0.0104,B1,-0.292,-0.146,0.5,,reject_half
600388,2025-10-21,A,13.61,0.63,-0.0038,B1,3.178,3.178,1.0,0.0013,confirm_add
600426,2025-10-21,A,20.25,0.9,0.042,B1,0.847,0.847,1.0,0.0768,confirm_add
600529,2025-10-21,A,21.25,0.54,0.0019,B1,-0.237,-0.118,0.5,,reject_half
600739,2025-10-21,A,12.28,0.61,0.0139,B1,0.143,0.143,1.0,0.021,confirm_add
600803,2025-10-21,A,17.59,0.6,0.0425,B1,2.869,2.869,1.0,0.0052,confirm_add
600900,2025-10-21,A,27.42,0.71,0.0039,B1,-0.387,-0.387,1.0,0.0057,confirm_add
600985,2025-10-21,S,12.62,0.51,-0.0132,B1,0.391,0.391,1.0,0.0156,confirm_add
601066,2025-10-21,A,26.85,1.02,0.0142,B1,-0.804,-0.402,0.5,,reject_half
601166,2025-10-21,B,19.53,0.71,0.0176,B1,-0.316,-0.158,0.5,,reject_half
601225,2025-10-21,A,19.82,0.96,-0.0053,B1,2.834,2.834,1.0,0.0156,confirm_add
601318,2025-10-21,A,56.2,2.72,0.0014,B1,-0.116,-0.058,0.5,,reject_half
601688,2025-10-21,B,19.94,0.75,-0.0206,B1,2.772,2.772,1.0,0.0033,confirm_add
601995,2025-10-21,A,38.73,1.67,0.0029,B1,-1.0,-1.0,1.0,0.0114,confirm_add
603187,2025-10-21,B,14.74,0.66,0.0431,B1,-1.0,-0.5,0.5,,stop_half
603279,2025-10-21,S,15.31,0.62,0.0243,B1,1.682,1.682,1.0,0.0306,confirm_add
603345,2025-10-21,A,70.42,1.94,0.0454,B1,4.497,4.497,1.0,0.0015,confirm_add
603368,2025-10-21,S,18.46,0.83,0.0126,B1,-0.491,-0.491,1.0,0.0057,confirm_add
603499,2025-10-21,A,12.72,0.56,0.0079,B1,-0.597,-0.298,0.5,,reject_half
603656,2025-10-21,A,21.94,1.03,-0.0041,B1,1.889,1.889,1.0,0.0077,confirm_add
603658,2025-10-21,A,37.54,0.99,0.013,B1,-0.23,-0.115,0.5,,reject_half
605179,2025-10-21,B,21.17,1.06,-0.0091,B1,-0.391,-0.196,0.5,,reject_half
605577,2025-10-21,A,13.36,0.54,0.0094,B1,1.841,1.841,1.0,0.0114,confirm_add
688358,2025-10-21,A,30.31,1.49,-0.0186,B1,1.731,1.731,1.0,0.0289,confirm_add
688586,2025-10-21,A,11.02,0.58,-0.0009,B1,0.31,0.31,1.0,0.0191,confirm_add
000333,2025-10-22,A,70.1,1.79,0.0137,B1,1.986,1.986,1.0,-0.0001,confirm_add
000810,2025-10-22,A,13.41,0.68,0.0037,B1,-0.714,-0.357,0.5,,reject_half
000821,2025-10-22,A,12.9,0.57,0.0576,B1,0.589,0.589,1.0,0.0068,confirm_add
000895,2025-10-22,A,24.99,0.63,0.0016,B1,2.63,2.63,1.0,0.0114,confirm_add
000951,2025-10-22,A,17.1,0.84,0.0378,B1,-0.356,-0.356,1.0,0.0072,confirm_add
000999,2025-10-22,A,28.28,1.0,0.0041,B1,0.218,0.109,0.5,,reject_half
002128,2025-10-22,A,23.99,1.14,0.033,B1,-0.174,-0.087,0.5,,reject_half
002142,2025-10-22,A,26.84,0.93,0.0171,B1,-0.146,-0.073,0.5,,reject_half
002352,2025-10-22,A,40.72,1.22,0.0044,B1,-1.0,-0.5,0.5,,stop_half
002760,2025-10-22,B,20.64,1.05,0.0014,B1,1.914,1.914,1.0,0.0151,confirm_add
300077,2025-10-22,B,23.32,1.1,0.0352,B1,-1.0,-1.0,1.0,0.0004,confirm_add
300106,2025-10-22,B,11.46,0.59,0.0186,B1,-0.254,-0.127,0.5,,reject_half
300487,2025-10-22,A,58.84,2.51,0.0085,B1,-1.0,-0.5,0.5,,stop_half
600030,2025-10-22,A,29.38,1.18,0.004,B1,-1.0,-1.0,1.0,0.0103,confirm_add
600196,2025-10-22,B,29.04,1.11,0.0045,B1,-0.565,-0.283,0.5,,reject_half
600406,2025-10-22,A,23.7,1.24,0.0599,B1,0.031,0.015,0.5,,reject_half
600511,2025-10-22,A,28.3,0.63,-0.0037,B1,0.364,0.364,1.0,-0.0044,confirm_add
600639,2025-10-22,A,10.81,0.5,0.015,B1,-0.183,-0.091,0.5,,reject_half
600763,2025-10-22,S,45.3,2.23,-0.0016,B1,-0.52,-0.26,0.5,,reject_half
601628,2025-10-22,A,39.5,1.71,0.0123,B1,2.38,2.38,1.0,0.0133,confirm_add
603033,2025-10-22,A,11.98,0.55,0.0284,B1,-0.364,-0.182,0.5,,reject_half
603165,2025-10-22,S,12.16,0.59,0.0015,B1,-0.163,-0.081,0.5,,reject_half
603358,2025-10-22,B,41.29,1.78,0.0418,B1,3.792,3.792,1.0,-0.0229,confirm_add
603396,2025-10-22,A,29.21,1.21,0.0292,B1,7.843,7.843,1.0,0.0115,confirm_add
605339,2025-10-22,A,17.64,0.88,-0.0023,B1,3.791,3.791,1.0,0.012,confirm_add
688689,2025-10-22,B,28.49,1.42,0.0657,B1,-1.0,-1.0,1.0,0.016,confirm_add
000028,2025-10-23,A,22.82,0.64,0.0098,B1,-0.485,-0.485,1.0,0.0043,confirm_add
000651,2025-10-23,A,40.13,1.02,0.0116,B1,-0.428,-0.214,0.5,,reject_half
000792,2025-10-23,S,20.28,1.07,0.0149,B1,7.271,7.271,1.0,0.0293,confirm_add
000833,2025-10-23,B,13.98,0.73,0.0284,B1,10.999,10.999,1.0,0.0277,confirm_add
001211,2025-10-23,B,18.88,0.66,0.0138,B1,-0.229,-0.114,0.5,,reject_half
001288,2025-10-23,A,26.46,1.25,0.0607,B1,2.426,2.426,1.0,0.0999,confirm_add
002001,2025-10-23,A,23.17,0.86,0.0402,B1,1.166,1.166,1.0,0.0,confirm_add
002236,2025-10-23,A,18.99,0.96,0.0289,B1,-0.6,-0.6,1.0,0.0772,confirm_add
002304,2025-10-23,A,68.2,1.34,0.0206,B1,-1.0,-0.5,0.5,,stop_half
002601,2025-10-23,A,19.52,0.87,0.0,B1,-1.0,-0.5,0.5,,stop_half
002771,2025-10-23,A,16.0,0.73,0.0125,B1,0.521,0.521,1.0,0.0,confirm_add
002791,2025-10-23,S,22.71,1.12,0.0553,B1,-0.045,-0.022,0.5,,reject_half
002841,2025-10-23,A,39.81,2.08,0.0053,B1,-1.0,-1.0,1.0,0.0466,confirm_add
002897,2025-10-23,B,43.7,1.93,0.031,B1,1.397,1.397,1.0,0.0599,confirm_add
003005,2025-10-23,A,22.24,1.09,0.0087,B1,-1.0,-0.5,0.5,,stop_half
300926,2025-10-23,B,31.52,1.64,0.0474,B1,-1.0,-1.0,1.0,0.0403,confirm_add
301087,2025-10-23,A,38.8,1.81,0.0022,B1,1.449,1.449,1.0,0.0258,confirm_add
600104,2025-10-23,B,16.45,0.56,0.0036,B1,-1.0,-0.5,0.5,,stop_half
600188,2025-10-23,S,13.68,0.66,0.0047,B1,0.462,0.462,1.0,0.0087,confirm_add
600584,2025-10-23,A,40.61,1.87,0.0281,B1,-1.0,-1.0,1.0,0.0278,confirm_add
600621,2025-10-23,A,16.65,0.87,0.0096,B1,-1.0,-1.0,1.0,0.0148,confirm_add
600750,2025-10-23,A,21.13,0.55,0.0144,B1,-0.217,-0.217,1.0,0.0055,confirm_add
600877,2025-10-23,A,13.46,0.57,0.0319,B1,3.404,3.404,1.0,0.0015,confirm_add
600938,2025-10-23,A,25.95,0.93,-0.0065,B1,2.964,2.964,1.0,0.0154,confirm_add
600999,2025-10-23,A,17.11,0.79,0.0199,B1,-0.936,-0.936,1.0,0.0144,confirm_add
601156,2025-10-23,A,15.14,0.55,0.0174,B1,1.312,1.312,1.0,0.0114,confirm_add
601211,2025-10-23,A,18.76,0.84,0.0319,B1,0.549,0.549,1.0,-0.0026,confirm_add
603062,2025-10-23,A,50.98,2.48,-0.0894,B1,-1.0,-0.5,0.5,,stop_half
603320,2025-10-23,S,19.26,0.91,0.0005,B1,1.403,0.702,0.5,,reject_half
603439,2025-10-23,S,12.76,0.58,0.0238,B1,-0.497,-0.249,0.5,,reject_half
603713,2025-10-23,B,59.07,2.16,0.001,B1,-0.711,-0.355,0.5,,reject_half
603989,2025-10-23,B,17.81,0.85,0.0332,B1,-1.0,-1.0,1.0,0.0216,confirm_add
605090,2025-10-23,B,33.99,1.71,-0.0119,B1,-1.0,-0.5,0.5,,stop_half
688219,2025-10-23,B,12.21,0.55,0.0252,B1,-0.321,-0.321,1.0,-0.0024,confirm_add
688349,2025-10-23,B,22.47,1.08,-0.0081,B1,-0.32,-0.16,0.5,,reject_half
000423,2025-10-24,A,47.18,1.39,0.0118,B1,-0.306,-0.306,1.0,0.0061,confirm_add
000729,2025-10-24,A,12.07,0.64,0.0307,B1,-0.718,-0.718,1.0,0.0233,confirm_add
000858,2025-10-24,A,115.01,2.02,-0.0033,B1,-1.0,-0.5,0.5,,stop_half
000902,2025-10-24,A,14.45,0.59,0.0188,B1,0.92,0.92,1.0,0.0116,confirm_add
001311,2025-10-24,A,18.61,0.86,-0.0174,B1,-0.718,-0.359,0.5,,reject_half
002007,2025-10-24,A,15.99,0.77,0.0219,B1,-1.0,-1.0,1.0,0.0006,confirm_add
002423,2025-10-24,B,12.86,0.64,0.0054,B1,-0.169,-0.084,0.5,,reject_half
002557,2025-10-24,A,21.05,1.12,0.0009,B1,-0.017,-0.009,0.5,,reject_half
002945,2025-10-24,A,16.58,0.66,0.0048,B1,-1.0,-1.0,1.0,0.0006,confirm_add
002967,2025-10-24,B,19.07,0.96,0.0019,B1,0.047,0.047,1.0,0.0096,confirm_add
300294,2025-10-24,A,24.75,0.56,0.0191,B1,0.031,0.016,0.5,,reject_half
300314,2025-10-24,B,14.06,0.72,0.0375,B1,-1.0,-1.0,1.0,-0.0042,confirm_add
300498,2025-10-24,A,18.21,0.91,0.0077,B1,-0.162,-0.081,0.5,,reject_half
300540,2025-10-24,A,19.54,0.9,0.0084,B1,-1.0,-1.0,1.0,0.0207,confirm_add
300735,2025-10-24,B,28.57,1.33,0.0248,B1,0.394,0.197,0.5,,reject_half
300781,2025-10-24,B,38.58,1.82,-0.0052,B1,-1.0,-0.5,0.5,,stop_half
300999,2025-10-24,A,30.74,0.92,0.017,B1,-0.143,-0.143,1.0,0.0093,confirm_add
301162,2025-10-24,A,40.11,1.92,0.0218,B1,-1.0,-1.0,1.0,0.0089,confirm_add
600150,2025-10-24,B,35.47,1.35,0.0232,B1,-1.0,-1.0,1.0,0.0019,confirm_add
600346,2025-10-24,A,16.67,0.76,0.0119,B1,2.153,2.153,1.0,0.0141,confirm_add
600546,2025-10-24,S,9.91,0.5,-0.0108,B1,0.317,0.317,1.0,0.0027,confirm_add
600612,2025-10-24,B,48.13,1.77,0.0412,B1,-1.0,-0.5,0.5,,stop_half
600690,2025-10-24,A,25.73,1.03,0.0105,B1,-0.374,-0.187,0.5,,reject_half
600741,2025-10-24,A,18.81,0.63,0.0005,B1,-0.101,-0.051,0.5,,reject_half
600941,2025-10-24,A,105.76,2.58,0.0073,B1,-0.351,-0.176,0.5,,reject_half
601021,2025-10-24,A,54.62,2.56,0.0242,B1,0.034,0.034,1.0,0.0047,confirm_add
601033,2025-10-24,A,15.76,0.61,0.0074,B1,-1.0,-1.0,1.0,0.0098,confirm_add
601233,2025-10-24,A,13.65,0.69,0.0133,B1,1.519,1.519,1.0,0.0221,confirm_add
601898,2025-10-24,A,11.82,0.56,0.0362,B1,3.714,3.714,1.0,0.0051,confirm_add
603383,2025-10-24,A,39.02,1.96,0.0046,B1,-1.0,-1.0,1.0,0.0211,confirm_add
603505,2025-10-24,A,18.09,0.94,0.0292,B1,-0.178,-0.178,1.0,0.0044,confirm_add
603816,2025-10-24,B,28.96,1.23,0.0007,B1,-0.389,-0.389,1.0,0.0226,confirm_add
603867,2025-10-24,B,29.71,1.47,-0.003,B1,-0.243,-0.121,0.5,,reject_half
688139,2025-10-24,S,34.39,1.47,0.019,B1,-1.0,-1.0,1.0,0.0075,confirm_add
688259,2025-10-24,B,41.69,2.2,0.0709,B1,-1.0,-1.0,1.0,0.0249,limit_up_direct_add
688276,2025-10-24,B,22.7,1.02,0.0514,B1,-1.0,-1.0,1.0,0.0127,confirm_add
688523,2025-10-24,B,23.49,1.18,-0.0084,B1,1.119,1.119,1.0,0.0364,confirm_add
688561,2025-10-24,A,34.86,1.83,0.0122,B1,0.541,0.541,1.0,0.002,confirm_add
688720,2025-10-24,B,33.79,1.5,0.0693,B1,2.311,2.311,1.0,0.1132,confirm_add
688739,2025-10-24,A,27.63,1.08,0.0072,B1,-1.0,-1.0,1.0,0.0021,confirm_add
000682,2025-10-27,B,12.47,0.6,0.0773,B1,-1.0,-1.0,1.0,0.0109,limit_up_direct_add
000786,2025-10-27,A,23.34,1.04,0.0126,B1,1.009,1.009,1.0,0.0079,confirm_add
000938,2025-10-27,A,28.17,1.41,-0.0081,B1,-1.0,-1.0,1.0,0.0064,confirm_add
000995,2025-10-27,A,14.17,0.56,0.0221,B1,-1.0,-0.5,0.5,,stop_half
002410,2025-10-27,A,13.82,0.56,0.0042,B1,-1.0,-1.0,1.0,0.0113,confirm_add
002832,2025-10-27,A,15.74,0.54,0.0224,B1,-1.0,-1.0,1.0,0.0018,confirm_add
002937,2025-10-27,A,18.23,0.75,0.013,B1,0.454,0.454,1.0,0.0048,confirm_add
300059,2025-10-27,A,25.82,1.13,-0.0015,B1,-1.0,-1.0,1.0,0.0188,confirm_add
300161,2025-10-27,A,29.63,1.47,-0.0023,B1,-1.0,-1.0,1.0,0.0322,confirm_add
300720,2025-10-27,B,24.61,1.19,-0.0158,B1,3.014,3.014,1.0,0.0321,confirm_add
301179,2025-10-27,A,16.75,0.77,-0.0146,B1,-1.0,-1.0,1.0,0.0343,confirm_add
600026,2025-10-27,A,12.37,0.63,0.0876,B1,-0.02,-0.02,1.0,-0.017,limit_up_direct_add
600038,2025-10-27,A,36.09,1.1,0.0086,B1,-0.344,-0.172,0.5,,reject_half
600062,2025-10-27,A,18.83,0.56,0.0068,B1,-1.0,-1.0,1.0,0.0078,confirm_add
600066,2025-10-27,A,28.11,1.38,0.0147,B1,1.098,1.098,1.0,0.0171,confirm_add
600323,2025-10-27,A,27.77,1.17,-0.0297,B1,-0.114,-0.057,0.5,,reject_half
600378,2025-10-27,A,28.92,1.19,0.0384,B1,0.152,0.152,1.0,0.0416,confirm_add
600460,2025-10-27,A,31.18,1.56,0.0012,B1,-1.0,-1.0,1.0,0.0112,confirm_add
600566,2025-10-27,A,23.77,0.85,0.0388,B1,0.475,0.475,1.0,0.0301,confirm_add
600588,2025-10-27,A,14.67,0.63,0.0309,B1,-1.0,-1.0,1.0,0.0027,confirm_add
600689,2025-10-27,B,14.2,0.64,0.0187,B1,0.974,0.974,1.0,-0.0048,confirm_add
600754,2025-10-27,A,22.03,0.54,0.0335,B1,5.927,5.927,1.0,0.0244,confirm_add
600886,2025-10-27,A,13.98,0.65,0.0084,B1,-0.11,-0.055,0.5,,reject_half
600887,2025-10-27,A,26.23,0.5,0.0018,B1,-1.0,-0.5,0.5,,stop_half
600995,2025-10-27,B,12.61,0.6,-0.0187,B1,-1.0,-1.0,1.0,0.043,confirm_add
601698,2025-10-27,A,21.45,0.92,0.0018,B1,-1.0,-1.0,1.0,0.0201,confirm_add
601877,2025-10-27,B,28.72,1.27,0.0642,B1,-0.506,-0.253,0.5,,reject_half
601878,2025-10-27,S,11.61,0.54,0.0146,B1,-0.347,-0.173,0.5,,reject_half
601900,2025-10-27,S,12.75,0.56,-0.0021,B1,1.174,1.174,1.0,0.0021,confirm_add
603100,2025-10-27,S,23.96,0.95,0.0818,B1,2.365,2.365,1.0,0.0495,limit_up_direct_add
603138,2025-10-27,A,16.2,0.82,0.0215,B1,-0.427,-0.213,0.5,,reject_half
603182,2025-10-27,A,14.28,0.5,-0.0091,B1,2.098,2.098,1.0,-0.0145,confirm_add
603885,2025-10-27,A,13.52,0.61,0.0612,B1,-1.0,-1.0,1.0,0.0157,confirm_add
603919,2025-10-27,A,20.0,0.92,0.0156,B1,-0.602,-0.301,0.5,,reject_half
605507,2025-10-27,S,15.99,0.68,0.0228,B1,-0.041,-0.041,1.0,0.0193,confirm_add
688112,2025-10-27,A,39.32,1.93,0.0141,B1,-1.0,-1.0,1.0,0.0134,confirm_add
688334,2025-10-27,S,19.73,1.04,-0.0153,B1,-1.0,-1.0,1.0,0.0375,confirm_add
688819,2025-10-27,B,29.73,1.27,0.0101,B1,0.763,0.763,1.0,0.035,confirm_add
000066,2025-10-28,A,16.7,0.87,0.025,B1,-1.0,-1.0,1.0,0.0089,confirm_add
000538,2025-10-28,A,55.17,0.83,0.0023,B1,-1.0,-0.5,0.5,,stop_half
001219,2025-10-28,A,14.57,0.74,0.0082,B1,-0.512,-0.512,1.0,0.0142,confirm_add
001872,2025-10-28,A,20.16,0.64,0.0043,B1,-0.513,-0.256,0.5,,reject_half
002032,2025-10-28,A,45.56,1.3,0.015,B1,-0.217,-0.108,0.5,,reject_half
